id_municipio,municipio,ano,sexo,valor
Município (Código),Município,Ano,Sexo,
3506300,Bernardino de Campos - SP,2010,Total,94.3
3506359,Bertioga - SP,2010,Total,95.0
3506409,Bilac - SP,2010,Total,92.8
3506508,Birigui - SP,2010,Total,95.8
3506607,Biritiba Mirim - SP,2010,Total,92.0
3506706,Boa Esperança do Sul - SP,2010,Total,90.2
3506805,Bocaina - SP,2010,Total,94.1
3506904,Bofete - SP,2010,Total,92.5
3507001,Boituva - SP,2010,Total,95.4
3507100,Bom Jesus dos Perdões - SP,2010,Total,94.2
3507159,Bom Sucesso de Itararé - SP,2010,Total,90.0
3507209,Borá - SP,2010,Total,91.1
3507308,Boracéia - SP,2010,Total,93.1
3507407,Borborema - SP,2010,Total,92.4
3507456,Borebi - SP,2010,Total,91.5
3507506,Botucatu - SP,2010,Total,96.1
3507605,Bragança Paulista - SP,2010,Total,95.9
3507704,Braúna - SP,2010,Total,91.7
3507753,Brejo Alegre - SP,2010,Total,89.6
3507803,Brodowski - SP,2010,Total,96.2
3507902,Brotas - SP,2010,Total,93.9
3508009,Buri - SP,2010,Total,91.5
3508108,Buritama - SP,2010,Total,91.9
3508207,Buritizal - SP,2010,Total,94.6
3508306,Cabrália Paulista - SP,2010,Total,91.2
3508405,Cabreúva - SP,2010,Total,94.4
3508504,Caçapava - SP,2010,Total,96.1
3508603,Cachoeira Paulista - SP,2010,Total,96.1
3508702,Caconde - SP,2010,Total,92.9
3508801,Cafelândia - SP,2010,Total,93.4
3508900,Caiabu - SP,2010,Total,88.5
3509007,Caieiras - SP,2010,Total,96.3
3509106,Caiuá - SP,2010,Total,89.4
3509205,Cajamar - SP,2010,Total,95.2
3509254,Cajati - SP,2010,Total,91.2
3509304,Cajobi - SP,2010,Total,92.7
3509403,Cajuru - SP,2010,Total,94.5
3509452,Campina do Monte Alegre - SP,2010,Total,92.4
3509502,Campinas - SP,2010,Total,96.9
3509601,Campo Limpo Paulista - SP,2010,Total,96.1
3509700,Campos do Jordão - SP,2010,Total,95.9
3509809,Campos Novos Paulista - SP,2010,Total,91.0
3509908,Cananéia - SP,2010,Total,93.2
3509957,Canas - SP,2010,Total,94.1
3510005,Cândido Mota - SP,2010,Total,93.5
3510104,Cândido Rodrigues - SP,2010,Total,91.9
3510153,Canitar - SP,2010,Total,90.8
3510203,Capão Bonito - SP,2010,Total,91.8
3510302,Capela do Alto - SP,2010,Total,93.5
3510401,Capivari - SP,2010,Total,95.3
3510500,Caraguatatuba - SP,2010,Total,95.6
3510609,Carapicuíba - SP,2010,Total,95.8
3510708,Cardoso - SP,2010,Total,91.5
3510807,Casa Branca - SP,2010,Total,93.8
3510906,Cássia dos Coqueiros - SP,2010,Total,90.7
3511003,Castilho - SP,2010,Total,92.0
3511102,Catanduva - SP,2010,Total,95.6
3511201,Catiguá - SP,2010,Total,91.6
3511300,Cedral - SP,2010,Total,94.0
3511409,Cerqueira César - SP,2010,Total,93.8
3511508,Cerquilho - SP,2010,Total,96.7
3511607,Cesário Lange - SP,2010,Total,94.9
3511706,Charqueada - SP,2010,Total,93.5
3511904,Clementina - SP,2010,Total,91.4
3512001,Colina - SP,2010,Total,94.2
3512100,Colômbia - SP,2010,Total,90.9
3512209,Conchal - SP,2010,Total,91.2
3512308,Conchas - SP,2010,Total,94.8
3512407,Cordeirópolis - SP,2010,Total,95.6
3512506,Coroados - SP,2010,Total,93.7
3512605,Coronel Macedo - SP,2010,Total,88.6
3512704,Corumbataí - SP,2010,Total,93.5
3512803,Cosmópolis - SP,2010,Total,95.5
3512902,Cosmorama - SP,2010,Total,91.4
3513009,Cotia - SP,2010,Total,95.8
3513108,Cravinhos - SP,2010,Total,93.9
3513207,Cristais Paulista - SP,2010,Total,92.5
3513306,Cruzália - SP,2010,Total,92.8
3513405,Cruzeiro - SP,2010,Total,97.3
3513504,Cubatão - SP,2010,Total,95.0
3513603,Cunha - SP,2010,Total,90.4
3513702,Descalvado - SP,2010,Total,94.8
3513801,Diadema - SP,2010,Total,95.9
3513850,Dirce Reis - SP,2010,Total,86.9
3513900,Divinolândia - SP,2010,Total,92.9
3514007,Dobrada - SP,2010,Total,86.1
3514106,Dois Córregos - SP,2010,Total,92.3
3514205,Dolcinópolis - SP,2010,Total,88.7
3514304,Dourado - SP,2010,Total,92.7
3514403,Dracena - SP,2010,Total,94.5
3514502,Duartina - SP,2010,Total,93.6
3514601,Dumont - SP,2010,Total,93.1
3514700,Echaporã - SP,2010,Total,91.1
3514809,Eldorado - SP,2010,Total,90.0
3514908,Elias Fausto - SP,2010,Total,93.3
3514924,Elisiário - SP,2010,Total,90.9
3514957,Embaúba - SP,2010,Total,92.5
3515004,Embu das Artes - SP,2010,Total,95.3
3515103,Embu-Guaçu - SP,2010,Total,94.4
3515129,Emilianópolis - SP,2010,Total,89.4
3515152,Engenheiro Coelho - SP,2010,Total,91.9
3515186,Espírito Santo do Pinhal - SP,2010,Total,94.7
3515194,Espírito Santo do Turvo - SP,2010,Total,91.9
3515202,Estrela d'Oeste - SP,2010,Total,92.4
3515301,Estrela do Norte - SP,2010,Total,91.5
3515350,Euclides da Cunha Paulista - SP,2010,Total,87.7
3515400,Fartura - SP,2010,Total,94.0
3515509,Fernandópolis - SP,2010,Total,94.4
3515608,Fernando Prestes - SP,2010,Total,92.7
3515657,Fernão - SP,2010,Total,91.8
3515707,Ferraz de Vasconcelos - SP,2010,Total,95.4
3515806,Flora Rica - SP,2010,Total,86.8
3515905,Floreal - SP,2010,Total,91.8
3516002,Flórida Paulista - SP,2010,Total,91.5
3516101,Florínea - SP,2010,Total,91.5
3516200,Franca - SP,2010,Total,96.8
3516309,Francisco Morato - SP,2010,Total,93.6
3516408,Franco da Rocha - SP,2010,Total,94.5
3516507,Gabriel Monteiro - SP,2010,Total,91.6
3516606,Gália - SP,2010,Total,90.1
3516705,Garça - SP,2010,Total,93.2
3516804,Gastão Vidigal - SP,2010,Total,91.1
3516853,Gavião Peixoto - SP,2010,Total,91.7
3516903,General Salgado - SP,2010,Total,92.6
3517000,Getulina - SP,2010,Total,92.4
3517109,Glicério - SP,2010,Total,91.9
3517208,Guaiçara - SP,2010,Total,93.8
3517307,Guaimbê - SP,2010,Total,89.8
3517406,Guaíra - SP,2010,Total,94.8
3517505,Guapiaçu - SP,2010,Total,93.4
3517604,Guapiara - SP,2010,Total,88.8
3517703,Guará - SP,2010,Total,91.3
3517802,Guaraçaí - SP,2010,Total,91.7
3517901,Guaraci - SP,2010,Total,92.3
3518008,Guarani d'Oeste - SP,2010,Total,89.7
3518107,Guarantã - SP,2010,Total,90.7
3518206,Guararapes - SP,2010,Total,93.7
3518305,Guararema - SP,2010,Total,93.4
3518404,Guaratinguetá - SP,2010,Total,97.2
3518503,Guareí - SP,2010,Total,93.2
3518602,Guariba - SP,2010,Total,90.9
3518701,Guarujá - SP,2010,Total,95.2
3518800,Guarulhos - SP,2010,Total,96.1
3518859,Guatapará - SP,2010,Total,90.9
3518909,Guzolândia - SP,2010,Total,87.6
3519006,Herculândia - SP,2010,Total,91.8
3519055,Holambra - SP,2010,Total,94.9
3519071,Hortolândia - SP,2010,Total,95.7
3519105,Iacanga - SP,2010,Total,93.6
3519204,Iacri - SP,2010,Total,90.9
3519253,Iaras - SP,2010,Total,94.5
3519303,Ibaté - SP,2010,Total,93.2
3519402,Ibirá - SP,2010,Total,92.0
3519501,Ibirarema - SP,2010,Total,93.6
3519600,Ibitinga - SP,2010,Total,94.8
3519709,Ibiúna - SP,2010,Total,92.0
3519808,Icém - SP,2010,Total,93.5
3519907,Iepê - SP,2010,Total,92.4
3520004,Igaraçu do Tietê - SP,2010,Total,91.2
3520103,Igarapava - SP,2010,Total,92.4
3520202,Igaratá - SP,2010,Total,90.9
3520301,Iguape - SP,2010,Total,92.6
3520400,Ilhabela - SP,2010,Total,95.1
3520426,Ilha Comprida - SP,2010,Total,95.1
3520442,Ilha Solteira - SP,2010,Total,96.0
3520509,Indaiatuba - SP,2010,Total,96.8
3520608,Indiana - SP,2010,Total,93.7
3520707,Indiaporã - SP,2010,Total,89.3
3520806,Inúbia Paulista - SP,2010,Total,91.1
3520905,Ipaussu - SP,2010,Total,93.5
3521002,Iperó - SP,2010,Total,95.2
3521101,Ipeúna - SP,2010,Total,94.6
3521150,Ipiguá - SP,2010,Total,93.6
3521200,Iporanga - SP,2010,Total,88.9
3521309,Ipuã - SP,2010,Total,91.5
3521408,Iracemápolis - SP,2010,Total,96.8
3521507,Irapuã - SP,2010,Total,90.7
3521606,Irapuru - SP,2010,Total,91.9
3521705,Itaberá - SP,2010,Total,92.2
3521804,Itaí - SP,2010,Total,92.4
3521903,Itajobi - SP,2010,Total,92.8
3522000,Itaju - SP,2010,Total,93.0
3522109,Itanhaém - SP,2010,Total,94.6
3522158,Itaoca - SP,2010,Total,86.2
3522208,Itapecerica da Serra - SP,2010,Total,94.8
3522307,Itapetininga - SP,2010,Total,95.8
3522406,Itapeva - SP,2010,Total,94.3
3522505,Itapevi - SP,2010,Total,95.0
3522604,Itapira - SP,2010,Total,94.6
3522653,Itapirapuã Paulista - SP,2010,Total,88.6
3522703,Itápolis - SP,2010,Total,93.4
3522802,Itaporanga - SP,2010,Total,90.1
3522901,Itapuí - SP,2010,Total,94.3
3523008,Itapura - SP,2010,Total,89.6
3523107,Itaquaquecetuba - SP,2010,Total,94.7
3523206,Itararé - SP,2010,Total,94.1
3523305,Itariri - SP,2010,Total,91.7
3523404,Itatiba - SP,2010,Total,96.4
3523503,Itatinga - SP,2010,Total,92.7
3523602,Itirapina - SP,2010,Total,92.1
3523701,Itirapuã - SP,2010,Total,92.4
3523800,Itobi - SP,2010,Total,92.3
3523909,Itu - SP,2010,Total,95.8
3524006,Itupeva - SP,2010,Total,95.7
3524105,Ituverava - SP,2010,Total,93.9
3524204,Jaborandi - SP,2010,Total,92.8
3524303,Jaboticabal - SP,2010,Total,95.4
3524402,Jacareí - SP,2010,Total,96.4
3524501,Jaci - SP,2010,Total,91.4
3524600,Jacupiranga - SP,2010,Total,91.5
3524709,Jaguariúna - SP,2010,Total,96.0
3524808,Jales - SP,2010,Total,94.6
3524907,Jambeiro - SP,2010,Total,93.4
3525003,Jandira - SP,2010,Total,95.8
3525102,Jardinópolis - SP,2010,Total,94.9
3525201,Jarinu - SP,2010,Total,93.4
3525300,Jaú - SP,2010,Total,95.6
3525409,Jeriquara - SP,2010,Total,91.0
3525508,Joanópolis - SP,2010,Total,92.7
3525607,João Ramalho - SP,2010,Total,89.7
3525706,José Bonifácio - SP,2010,Total,94.5
3525805,Júlio Mesquita - SP,2010,Total,89.1
3525854,Jumirim - SP,2010,Total,94.0
3525904,Jundiaí - SP,2010,Total,97.1
3526001,Junqueirópolis - SP,2010,Total,92.5
3526100,Juquiá - SP,2010,Total,90.1
3526209,Juquitiba - SP,2010,Total,90.3
3526308,Lagoinha - SP,2010,Total,90.4
3526407,Laranjal Paulista - SP,2010,Total,95.6
3526506,Lavínia - SP,2010,Total,85.9
3526605,Lavrinhas - SP,2010,Total,94.3
3526704,Leme - SP,2010,Total,93.2
3526803,Lençóis Paulista - SP,2010,Total,95.3
3526902,Limeira - SP,2010,Total,96.2
3527009,Lindóia - SP,2010,Total,94.6
3527108,Lins - SP,2010,Total,95.3
3527207,Lorena - SP,2010,Total,96.5
3527256,Lourdes - SP,2010,Total,89.7
3527306,Louveira - SP,2010,Total,96.0
3527405,Lucélia - SP,2010,Total,94.4
3527504,Lucianópolis - SP,2010,Total,93.1
3527603,Luís Antônio - SP,2010,Total,94.5
3527702,Luiziânia - SP,2010,Total,88.8
3527801,Lupércio - SP,2010,Total,90.0
3527900,Lutécia - SP,2010,Total,91.4
3528007,Macatuba - SP,2010,Total,92.4
3528106,Macaubal - SP,2010,Total,92.6
3528205,Macedônia - SP,2010,Total,90.7
3528304,Magda - SP,2010,Total,90.6
3528403,Mairinque - SP,2010,Total,95.0
3528502,Mairiporã - SP,2010,Total,95.4
3528601,Manduri - SP,2010,Total,94.6
3528700,Marabá Paulista - SP,2010,Total,90.2
3528809,Maracaí - SP,2010,Total,92.5
3528858,Marapoama - SP,2010,Total,93.6
3528908,Mariápolis - SP,2010,Total,92.2
3529005,Marília - SP,2010,Total,96.2
3529104,Marinópolis - SP,2010,Total,90.5
3529203,Martinópolis - SP,2010,Total,93.0
3529302,Matão - SP,2010,Total,94.6
3529401,Mauá - SP,2010,Total,96.3
3529500,Mendonça - SP,2010,Total,93.6
3529609,Meridiano - SP,2010,Total,91.7
3529658,Mesópolis - SP,2010,Total,87.7
3529708,Miguelópolis - SP,2010,Total,90.9
3529807,Mineiros do Tietê - SP,2010,Total,93.2
3529906,Miracatu - SP,2010,Total,90.8
3530003,Mira Estrela - SP,2010,Total,90.4
3530102,Mirandópolis - SP,2010,Total,93.2
3530201,Mirante do Paranapanema - SP,2010,Total,88.5
3530300,Mirassol - SP,2010,Total,95.7
3530409,Mirassolândia - SP,2010,Total,91.8
3530508,Mococa - SP,2010,Total,94.5
3530607,Mogi das Cruzes - SP,2010,Total,96.3
3530706,Mogi Guaçu - SP,2010,Total,96.0
3530805,Mogi Mirim - SP,2010,Total,95.8
3530904,Mombuca - SP,2010,Total,91.7
3531001,Monções - SP,2010,Total,91.8
3531100,Mongaguá - SP,2010,Total,95.4
3531209,Monte Alegre do Sul - SP,2010,Total,94.5
3531308,Monte Alto - SP,2010,Total,95.2
3531407,Monte Aprazível - SP,2010,Total,94.6
3531506,Monte Azul Paulista - SP,2010,Total,92.5
3531605,Monte Castelo - SP,2010,Total,89.0
3531704,Monteiro Lobato - SP,2010,Total,90.5
3531803,Monte Mor - SP,2010,Total,93.5
3531902,Morro Agudo - SP,2010,Total,92.2
3532009,Morungaba - SP,2010,Total,94.7
3532058,Motuca - SP,2010,Total,93.1
3532108,Murutinga do Sul - SP,2010,Total,92.2
3532157,Nantes - SP,2010,Total,88.0
3532207,Narandiba - SP,2010,Total,89.9
3532306,Natividade da Serra - SP,2010,Total,85.0
3532405,Nazaré Paulista - SP,2010,Total,89.8
3532504,Neves Paulista - SP,2010,Total,93.3
3532603,Nhandeara - SP,2010,Total,93.1
3532702,Nipoã - SP,2010,Total,92.2
3532801,Nova Aliança - SP,2010,Total,94.6
3532827,Nova Campina - SP,2010,Total,91.7
3532843,Nova Canaã Paulista - SP,2010,Total,89.5
3532868,Nova Castilho - SP,2010,Total,92.2
3532900,Nova Europa - SP,2010,Total,93.4
3533007,Nova Granada - SP,2010,Total,93.6
3533106,Nova Guataporanga - SP,2010,Total,88.4
3533205,Nova Independência - SP,2010,Total,93.0
3533254,Novais - SP,2010,Total,89.8
3533304,Nova Luzitânia - SP,2010,Total,88.9
3533403,Nova Odessa - SP,2010,Total,96.6
3533502,Novo Horizonte - SP,2010,Total,93.0
3533601,Nuporanga - SP,2010,Total,94.7
3533700,Ocauçu - SP,2010,Total,91.6
3533809,Óleo - SP,2010,Total,94.5
3533908,Olímpia - SP,2010,Total,94.8
3534005,Onda Verde - SP,2010,Total,92.3
3534104,Oriente - SP,2010,Total,94.0
3534203,Orindiúva - SP,2010,Total,93.8
3534302,Orlândia - SP,2010,Total,95.2
3534401,Osasco - SP,2010,Total,96.6
3534500,Oscar Bressane - SP,2010,Total,90.9
3534609,Osvaldo Cruz - SP,2010,Total,93.9
3534708,Ourinhos - SP,2010,Total,95.4
3534757,Ouroeste - SP,2010,Total,91.5
3534807,Ouro Verde - SP,2010,Total,87.9
3534906,Pacaembu - SP,2010,Total,91.8
3535002,Palestina - SP,2010,Total,92.2
3535101,Palmares Paulista - SP,2010,Total,89.9
3535200,Palmeira d'Oeste - SP,2010,Total,91.9
3535309,Palmital - SP,2010,Total,94.8
3535408,Panorama - SP,2010,Total,92.0
3535507,Paraguaçu Paulista - SP,2010,Total,93.8
3535606,Paraibuna - SP,2010,Total,91.6
3535705,Paraíso - SP,2010,Total,91.5
3535804,Paranapanema - SP,2010,Total,91.9
3535903,Paranapuã - SP,2010,Total,89.9
3536000,Parapuã - SP,2010,Total,91.9
3536109,Pardinho - SP,2010,Total,92.9
3536208,Pariquera-Açu - SP,2010,Total,93.7
3536257,Parisi - SP,2010,Total,90.5
3536307,Patrocínio Paulista - SP,2010,Total,93.7
3536406,Paulicéia - SP,2010,Total,91.1
3536505,Paulínia - SP,2010,Total,96.7
3536570,Paulistânia - SP,2010,Total,90.7
3536604,Paulo de Faria - SP,2010,Total,90.7
3536703,Pederneiras - SP,2010,Total,93.9
3536802,Pedra Bela - SP,2010,Total,89.3
3536901,Pedranópolis - SP,2010,Total,90.9
3537008,Pedregulho - SP,2010,Total,93.1
3537107,Pedreira - SP,2010,Total,95.7
3537156,Pedrinhas Paulista - SP,2010,Total,93.4
3537206,Pedro de Toledo - SP,2010,Total,90.8
3537305,Penápolis - SP,2010,Total,94.9
3537404,Pereira Barreto - SP,2010,Total,92.2
3537503,Pereiras - SP,2010,Total,94.0
3537602,Peruíbe - SP,2010,Total,94.4
3537701,Piacatu - SP,2010,Total,89.9
3537800,Piedade - SP,2010,Total,92.1
3537909,Pilar do Sul - SP,2010,Total,93.3
3538006,Pindamonhangaba - SP,2010,Total,96.4
3538105,Pindorama - SP,2010,Total,92.3
3538204,Pinhalzinho - SP,2010,Total,93.1
3538303,Piquerobi - SP,2010,Total,89.4
3538501,Piquete - SP,2010,Total,95.5
3538600,Piracaia - SP,2010,Total,92.8
3538709,Piracicaba - SP,2010,Total,97.0
3538808,Piraju - SP,2010,Total,94.5
3538907,Pirajuí - SP,2010,Total,92.9
3539004,Pirangi - SP,2010,Total,92.6
3539103,Pirapora do Bom Jesus - SP,2010,Total,94.6
3539202,Pirapozinho - SP,2010,Total,93.0
3539301,Pirassununga - SP,2010,Total,96.2
3539400,Piratininga - SP,2010,Total,94.7
3539509,Pitangueiras - SP,2010,Total,92.6
3539608,Planalto - SP,2010,Total,90.9
3539707,Platina - SP,2010,Total,90.9
3539806,Poá - SP,2010,Total,96.9
3539905,Poloni - SP,2010,Total,91.1
3540002,Pompéia - SP,2010,Total,95.3
3540101,Pongaí - SP,2010,Total,91.9
3540200,Pontal - SP,2010,Total,91.2
3540259,Pontalinda - SP,2010,Total,87.6
3540309,Pontes Gestal - SP,2010,Total,90.2
3540408,Populina - SP,2010,Total,87.9
3540507,Porangaba - SP,2010,Total,93.4
3540606,Porto Feliz - SP,2010,Total,95.1
3540705,Porto Ferreira - SP,2010,Total,95.0
3540754,Potim - SP,2010,Total,95.6
3540804,Potirendaba - SP,2010,Total,93.5
3540853,Pracinha - SP,2010,Total,94.0
3540903,Pradópolis - SP,2010,Total,91.8
3541000,Praia Grande - SP,2010,Total,96.1
3541059,Pratânia - SP,2010,Total,93.4
3541109,Presidente Alves - SP,2010,Total,90.8
3541208,Presidente Bernardes - SP,2010,Total,93.0
3541307,Presidente Epitácio - SP,2010,Total,93.7
3541406,Presidente Prudente - SP,2010,Total,96.3
3541505,Presidente Venceslau - SP,2010,Total,93.8
3541604,Promissão - SP,2010,Total,94.8
3541653,Quadra - SP,2010,Total,91.5
3541703,Quatá - SP,2010,Total,92.7
3541802,Queiroz - SP,2010,Total,88.3
3541901,Queluz - SP,2010,Total,94.0
3542008,Quintana - SP,2010,Total,91.2
3542107,Rafard - SP,2010,Total,95.5
3542206,Rancharia - SP,2010,Total,93.2
3542305,Redenção da Serra - SP,2010,Total,90.6
3542404,Regente Feijó - SP,2010,Total,93.2
3542503,Reginópolis - SP,2010,Total,94.2
3542602,Registro - SP,2010,Total,94.9
3542701,Restinga - SP,2010,Total,91.7
3542800,Ribeira - SP,2010,Total,88.9
3542909,Ribeirão Bonito - SP,2010,Total,91.3
3543006,Ribeirão Branco - SP,2010,Total,89.3
3543105,Ribeirão Corrente - SP,2010,Total,91.3
3543204,Ribeirão do Sul - SP,2010,Total,93.3
3543238,Ribeirão dos Índios - SP,2010,Total,87.3
3543253,Ribeirão Grande - SP,2010,Total,88.2
3543303,Ribeirão Pires - SP,2010,Total,96.7
3543402,Ribeirão Preto - SP,2010,Total,97.2
3543501,Riversul - SP,2010,Total,87.9
3543600,Rifaina - SP,2010,Total,93.8
3543709,Rincão - SP,2010,Total,92.8
3543808,Rinópolis - SP,2010,Total,90.5
3543907,Rio Claro - SP,2010,Total,96.7
3544004,Rio das Pedras - SP,2010,Total,94.3
3544103,Rio Grande da Serra - SP,2010,Total,95.0
3544202,Riolândia - SP,2010,Total,89.2
3544251,Rosana - SP,2010,Total,93.3
3544301,Roseira - SP,2010,Total,95.1
3544400,Rubiácea - SP,2010,Total,90.1
3544509,Rubinéia - SP,2010,Total,93.5
3544608,Sabino - SP,2010,Total,92.0
3544707,Sagres - SP,2010,Total,87.6
3544806,Sales - SP,2010,Total,90.1
3544905,Sales Oliveira - SP,2010,Total,95.3
3545001,Salesópolis - SP,2010,Total,91.7
3545100,Salmourão - SP,2010,Total,87.3
3545159,Saltinho - SP,2010,Total,97.4
3545209,Salto - SP,2010,Total,96.3
3545308,Salto de Pirapora - SP,2010,Total,92.8
3545407,Salto Grande - SP,2010,Total,91.1
3545506,Sandovalina - SP,2010,Total,89.6
3545605,Santa Adélia - SP,2010,Total,92.9
3545704,Santa Albertina - SP,2010,Total,90.7
3545803,Santa Bárbara d'Oeste - SP,2010,Total,96.5
3546009,Santa Branca - SP,2010,Total,93.7
3546108,Santa Clara d'Oeste - SP,2010,Total,90.1
3546207,Santa Cruz da Conceição - SP,2010,Total,95.1
3546256,Santa Cruz da Esperança - SP,2010,Total,94.7
3546306,Santa Cruz das Palmeiras - SP,2010,Total,92.5
3546405,Santa Cruz do Rio Pardo - SP,2010,Total,94.9
3546504,Santa Ernestina - SP,2010,Total,93.3
3546603,Santa Fé do Sul - SP,2010,Total,94.0
3546702,Santa Gertrudes - SP,2010,Total,95.7
3546801,Santa Isabel - SP,2010,Total,93.2
3546900,Santa Lúcia - SP,2010,Total,92.7
3547007,Santa Maria da Serra - SP,2010,Total,91.9
3547106,Santa Mercedes - SP,2010,Total,89.2
3547205,Santana da Ponte Pensa - SP,2010,Total,91.6
3547304,Santana de Parnaíba - SP,2010,Total,95.8
3547403,Santa Rita d'Oeste - SP,2010,Total,89.4
3547502,Santa Rita do Passa Quatro - SP,2010,Total,94.8
3547601,Santa Rosa de Viterbo - SP,2010,Total,95.4
3547650,Santa Salete - SP,2010,Total,94.1
3547700,Santo Anastácio - SP,2010,Total,93.5
3547809,Santo André - SP,2010,Total,97.3
3547908,Santo Antônio da Alegria - SP,2010,Total,94.8
3548005,Santo Antônio de Posse - SP,2010,Total,92.8
3548054,Santo Antônio do Aracanguá - SP,2010,Total,91.4
3548104,Santo Antônio do Jardim - SP,2010,Total,92.0
3548203,Santo Antônio do Pinhal - SP,2010,Total,92.7
3548302,Santo Expedito - SP,2010,Total,89.5
3548401,Santópolis do Aguapeí - SP,2010,Total,92.2
3548500,Santos - SP,2010,Total,97.8
3548609,São Bento do Sapucaí - SP,2010,Total,92.2
3548708,São Bernardo do Campo - SP,2010,Total,97.1
3548807,São Caetano do Sul - SP,2010,Total,98.5
3548906,São Carlos - SP,2010,Total,96.5
3549003,São Francisco - SP,2010,Total,89.8
3549102,São João da Boa Vista - SP,2010,Total,96.4
3549201,São João das Duas Pontes - SP,2010,Total,90.7
3549250,São João de Iracema - SP,2010,Total,89.7
3549300,São João do Pau d'Alho - SP,2010,Total,89.6
3549409,São Joaquim da Barra - SP,2010,Total,95.3
3549508,São José da Bela Vista - SP,2010,Total,89.7
3549607,São José do Barreiro - SP,2010,Total,90.0
3549706,São José do Rio Pardo - SP,2010,Total,95.4
3549805,São José do Rio Preto - SP,2010,Total,97.0
3549904,São José dos Campos - SP,2010,Total,97.2
3549953,São Lourenço da Serra - SP,2010,Total,92.5
3550001,São Luiz do Paraitinga - SP,2010,Total,90.8
3550100,São Manuel - SP,2010,Total,93.5
3550209,São Miguel Arcanjo - SP,2010,Total,92.8
3550308,São Paulo - SP,2010,Total,96.9
3550407,São Pedro - SP,2010,Total,95.1
3550506,São Pedro do Turvo - SP,2010,Total,92.5
3550605,São Roque - SP,2010,Total,95.8
3550704,São Sebastião - SP,2010,Total,94.6
3550803,São Sebastião da Grama - SP,2010,Total,92.5
3550902,São Simão - SP,2010,Total,95.3
3551009,São Vicente - SP,2010,Total,96.0
3551108,Sarapuí - SP,2010,Total,92.1
3551207,Sarutaiá - SP,2010,Total,89.3
3551306,Sebastianópolis do Sul - SP,2010,Total,92.2
3551405,Serra Azul - SP,2010,Total,91.4
3551504,Serrana - SP,2010,Total,94.1
3551603,Serra Negra - SP,2010,Total,94.1
3551702,Sertãozinho - SP,2010,Total,95.0
3551801,Sete Barras - SP,2010,Total,90.5
3551900,Severínia - SP,2010,Total,90.1
3552007,Silveiras - SP,2010,Total,90.0
